High_Requirements,Low_Requirements,Instruction
Safety Subsystem: Pump Fault Manager The pump fault manager determines if the measured upstream and downstream flow rates are within tolerance of the speci ed rate  and aggregates other pump fault indications into a combined pump fault indication,drug reservoir. The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician,"Definition: In this task, confirm that the drug reservoir contains liquid pain-killer loaded by a clinician.
Emphasis & Caution: Drug source must be the hospital pharmacy.
Things to Avoid: Do not use non-approved liquids."
Operational Subsystem: Event Logger Thread The event logger thread records all actions or events for later review or audit,continuous reverse delivery. During normal use and/or single fault condition of the equipment continuous reverse delivery shall not be possible (from IEC 601-2-24),"Definition: In this task, verify that continuous reverse drug delivery is not possible during normal use or single fault conditions.
Emphasis & Caution: Applies to both normal and single-fault states.
Things to Avoid: Do not allow any continuous reverse flow."
Functional Safety Architecture The functional safety architecture separates operation from error/fault detection  with a few exceptions. This allows safety requirements to be more easily achieved and verified. Components comprising the functional safety architecture are: Upstream Monitor Downstream Monitor Pump Fault Manager Alarm Thread  Error Detector Fault Logger  Failure LED  Power Control,pump drug. The mechanical pump shall pump drug at precribed flow rates for basal bolus and KVO infusion when commanded,"Definition: In this task, verify that the pump delivers drug at prescribed basal, bolus, and KVO flow rates when commanded.
Emphasis & Caution: Rates must match prescribed values.
Things to Avoid: Do not deliver uncommanded flow rates."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,reservoir tolerance. The measured drug volume shall be within Vrt = 1 ml of the actual drug volume,"Definition: In this task, verify that measured drug volume is within 1 ml of the actual volume.
Emphasis & Caution: Tolerance is ¡À1 ml.
Things to Avoid: Do not accept deviations beyond 1 ml."
Operational Subsystem: Event Logger Thread The event logger thread records all actions or events for later review or audit,basal infusion flow range. The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr,"Definition: In this task, verify that the pump delivers basal infusion across the full range from 1 to 10 ml/hr.
Emphasis & Caution: Test both minimum and maximum flow limits.
Things to Avoid: Do not test outside the specified range."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,stop infusion. Upon the clinician's pressing of the stop button prescribed infusion shall halt,"Definition: In this task, verify that pressing the stop button halts the prescribed infusion.
Emphasis & Caution: Action must follow clinician input.
Things to Avoid: Do not allow infusion to continue after stop is pressed."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,start infusion. Upon the clinician's pressing of the start button prescribed infusion shall commence,"Definition: In this task, verify that pressing the start button initiates the prescribed infusion.
Emphasis & Caution: Start must occur only after button press.
Things to Avoid: Do not start infusion automatically."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,continuous reverse delivery. During normal use and/or single fault condition of the equipment continuous reverse delivery shall not be possible (from IEC 601-2-24),"Definition: In this task, verify that continuous reverse delivery is impossible during normal or single-fault conditions.
Emphasis & Caution: Check both operating states.
Things to Avoid: Do not permit any continuous reverse flow."
Functional Safety Architecture The functional safety architecture separates operation from error/fault detection  with a few exceptions. This allows safety requirements to be more easily achieved and verified. Components comprising the functional safety architecture are: Upstream Monitor Downstream Monitor Pump Fault Manager Alarm Thread  Error Detector Fault Logger  Failure LED  Power Control,low-reservoir warning. If the drug volume in the reservoir measures less than Vlra = 1 ml and an infusion is in progress a low-reservoir warning shall be issued,"Definition: In this task, verify that a low-reservoir warning is issued when volume is below 1 ml during infusion.
Emphasis & Caution: Warning applies only while infusion is active.
Things to Avoid: Do not issue the warning when infusion is stopped."
Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed  issues alarm and warning signals to be sounded and displayed by the control panel  and creates fault entries to be stored in the fault log,masked faults. Successfully masked faults shall be recorded in the Fault Log but raise an alarm,"Definition: In this task, verify that masked faults are logged and still raise an alarm.
Emphasis & Caution: Masking must not suppress alarms.
Things to Avoid: Do not ignore masked faults."
Power Subsystem:Power Control Switches between battery-backup and mains supply  and detects anomalies like voltage out-of-range,safety architecture. The PCA pump shall implement a safety architecture that separates normal operation from fault detection and response,"Definition: In this task, verify that the pump separates normal operation from fault detection and response.
Emphasis & Caution: Separation must be explicit.
Things to Avoid: Do not merge operational and fault-handling logic."
Operation Subsystem: Operation Thread The operation thread performs primary pump operation control,issue alarms and warnings. The PCA pump shall issue alarms and warnings that require clinician attention,"Definition: In this task, verify that the pump issues alarms and warnings requiring clinician attention.
Emphasis & Caution: Alerts must be noticeable.
Things to Avoid: Do not suppress required alarms or warnings."
Fluid Subsystem: Pump The pump moves fluid at specified rate  primes itself  announces if priming fails  indicates when it's too hot  and halts pumping when commanded,start infusion. Upon the clinician's pressing of the start button prescribed infusion shall commence,"Definition: In this task, verify that pressing the start button initiates the prescribed infusion.
Emphasis & Caution: Confirm consistent behavior with start command.
Things to Avoid: Do not duplicate unintended actions."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,complete pump stroke. When the stop button is pressed the current pump stroke shall be completed prior to stopping the pump,"Definition: In this task, verify that the pump completes the current stroke before stopping after the stop button is pressed.
Emphasis & Caution: Stop occurs only after stroke completion.
Things to Avoid: Do not interrupt a pump stroke."
Operation Subsystem: Operation Thread The operation thread performs primary pump operation control,remaining battery minutes. The user interface must show that the PCA pump is working on battery backup and an estimate of the number of minutes of battery-powered infusion remain,"Definition: In this task, verify that the UI shows battery-backup status and remaining battery-powered infusion minutes.
Emphasis & Caution: Remaining time must be an estimate in minutes.
Things to Avoid: Do not hide battery mode status."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,battery failure alarm. The PCA pump shall detect battery failure and issue a battery failure alarm,"Definition: In this task, verify that the pump detects battery failure and issues a battery failure alarm.
Emphasis & Caution: Detection must be automatic.
Things to Avoid: Do not miss or delay the alarm."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,"""issue alarms and warnings. The PCA pump shall issue alarms and warnings that require clinician attention","Definition: In this task, verify that the pump issues alarms and warnings requiring clinician attention.
Emphasis & Caution: Alerts must demand clinician awareness.
Things to Avoid: Do not suppress required alerts."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,power and battery failure. Because with either working battery or power supply can operate the pump if the battery failure alarm and either the voltage out-o-range or the power supply failure alarms the the pump rate will be off otherwise the pump rate will continue at its previous value,"Definition: In this task, verify pump rate behavior during battery failure, voltage out-of-range, or power supply failure.
Emphasis & Caution: Pump rate stops only when both power and battery fail.
Things to Avoid: Do not change the rate when one power source still works."
Operational Subsystem: Event Logger Thread The event logger thread records all actions or events for later review or audit,issue alarms and warnings. The PCA pump shall issue alarms and warnings that require clinician attention,"Definition: In this task, verify that the pump issues alarms and warnings requiring clinician attention.
Emphasis & Caution: Same requirement applies in all operating states.
Things to Avoid: Do not mute critical alerts."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,bolus over-infusion alarm. If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minute or immediately if the pump goes into free flow the pump shall issue a bolus over-infusion alarm. (EC 3.2.7),"Definition: In this task, verify that a bolus over-infusion alarm is issued when bolus flow exceeds tolerance for over 1 minute or immediately during free flow.
Emphasis & Caution: Free flow requires immediate alarm.
Things to Avoid: Do not delay the alarm."
Fluid Subsystem: Pump The pump moves fluid at specified rate  primes itself  announces if priming fails  indicates when it's too hot  and halts pumping when commanded,priority. Alarm's and warning's priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment- Part 1-8: General requirements for safety - Collateral standard: Alarm systems- General requirements tests and guidance for alarm systems in medical electrical equipment and medical electrical systems,"Definition: In this task, verify that alarm and warning priorities follow IEC 60601-1-8.
Emphasis & Caution: Follow the standard exactly.
Things to Avoid: Do not assign custom priorities."
Safety Subsystem: Fault Logger The fault logger records all errors that are detected. As such it is pure hardware that does not depend on thread execution. It also maintains a hardware real-time clock used for timestamps,visual alarm signal. If a visual indicator is necessary for the clinicaian to identify the equipment or part of the equipment that requires clinician response or awareness at least one visual alarm signal shall be provided that 1. indicated the priority of the highest priority alarm condition,"Definition: In this task, verify that at least one visual alarm signal indicates the highest priority active alarm.
Emphasis & Caution: Priority indication must be clear.
Things to Avoid: Do not show multiple conflicting priorities."
Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed  issues alarm and warning signals to be sounded and displayed by the control panel  and creates fault entries to be stored in the fault log,basal flow rate. The basal flow rate Fbasal is prescribed by a physician and entered into the PCA pump by scanning the prescription from the drug container label as it is loaded into the reservoir,"Definition: In this task, verify that basal flow rate is prescribed by a physician and entered by scanning the drug label.
Emphasis & Caution: Use scanned prescription data only.
Things to Avoid: Do not allow manual rate entry."
Operational Subsystem: Event Logger Thread The event logger thread records all actions or events for later review or audit,prescription confirmation. Required when changing prescription during infusion,"Definition: In this task, verify that prescription confirmation is required when changing prescription during infusion.
Emphasis & Caution: Confirmation must occur before changes apply.
Things to Avoid: Do not allow unconfirmed prescription changes."
Operation Subsystem: Operation Thread The operation thread performs primary pump operation control,pump case. The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door,"Definition: In this task, verify that breaking the pump case is no easier than breaching the tamper-resistant door to access the drug reservoir.
Emphasis & Caution: Compare case and door resistance directly.
Things to Avoid: Do not assume access equivalence without testing."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,basal over-infusion alarm. IF delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowered tolerance over a period of more than 5 minutes or immediately if the pump goes into free flow the pump shall issue a basal-overinfusion alarm. (EC3.2.7),"Definition: In this task, verify that a basal over-infusion alarm is issued when basal flow exceeds tolerance for over 5 minutes or immediately during free flow.
Emphasis & Caution: Free flow requires an immediate alarm.
Things to Avoid: Do not delay the alarm."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,basal infusion flow tolerance. The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate,"Definition: In this task, verify that basal infusion is delivered within ¡À0.5 ml/hr of the prescribed rate.
Emphasis & Caution: Tolerance is strictly ¡À0.5 ml/hr.
Things to Avoid: Do not accept larger deviations."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,fault log. The PCA pump shall maintain an electronic fault log to record each fault condition and the associated alarm and/or alert issued,"Definition: In this task, verify that all faults and associated alarms or alerts are recorded in an electronic fault log.
Emphasis & Caution: Each fault must be logged.
Things to Avoid: Do not omit fault entries."
Safety Subsystem: Pump Fault Manager The pump fault manager determines if the measured upstream and downstream flow rates are within tolerance of the speci ed rate  and aggregates other pump fault indications into a combined pump fault indication,soft limit confirmation. Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician,"Definition: In this task, verify that prescriptions exceeding soft limits trigger visible and audible warnings requiring clinician confirmation.
Emphasis & Caution: Both visual and audible warnings are required.
Things to Avoid: Do not bypass confirmation."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,prescription confirmation. An authorized clinician must personally confirm the prescription is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription lled by an authorized pharmacist at the hospital pharmacy is meant for the patient (to be),"Definition: In this task, verify that an authorized clinician personally confirms prescription authenticity and patient match.
Emphasis & Caution: Confirmation must be by an authorized clinician.
Things to Avoid: Do not accept unverified prescriptions."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,basal under-infusion warning. If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes or immediately if the flow stops the pump shall issue a basal under-infusion warning. (EC3.2.8),"Definition: In this task, verify that a basal under-infusion warning is issued when basal flow is below tolerance for over 5 minutes or immediately if flow stops.
Emphasis & Caution: Flow stop requires immediate warning.
Things to Avoid: Do not delay the warning."
Safety Subsystem: Pump Fault Manager The pump fault manager determines if the measured upstream and downstream flow rates are within tolerance of the speci ed rate  and aggregates other pump fault indications into a combined pump fault indication,alarm pump rate. Priority for alarms and warnings is shown in Table 4,"Definition: In this task, verify that alarm and warning priorities match those defined in Table 4.
Emphasis & Caution: Use Table 4 as the only reference.
Things to Avoid: Do not assign custom priorities."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,prescription retention. The patient's prescription shall be retained for at least ?data= 96 hours after the PCA pump is turned-off and unplugged,"Definition: In this task, verify that the patient prescription is retained for at least 96 hours after power-off and unplugging.
Emphasis & Caution: Retention applies after shutdown and unplug.
Things to Avoid: Do not delete data early."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,halt pumping. The mechanical pump shall halt pumping when commanded or caused in response to an alarm condition (at end of pump stoke?),"Definition: In this task, verify that the pump halts pumping when commanded or in response to an alarm condition.
Emphasis & Caution: Pump must stop safely.
Things to Avoid: Do not continue pumping after a stop command or alarm."
Operational Subsystem: Event Logger Thread The event logger thread records all actions or events for later review or audit,battery backup. The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup either continuously or spread over an hour. (Five minutes to recharge per minute using battery.),"Definition: In this task, verify the PCA pump provides battery backup infusion for a total of 10 minutes during mains power loss.
Emphasis & Caution: Battery use may be continuous or spread over 1 hour; recharge rate is 5 minutes per 1 minute used.
Things to Avoid: Ignoring recharge constraints."
Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed  issues alarm and warning signals to be sounded and displayed by the control panel  and creates fault entries to be stored in the fault log,log retention. Information in event and Fault Logs shall be retained for at least ?log= 1000 hours after the PCA pump is turned-off and unplugged,"Definition: In this task, confirm event and fault logs are retained after power-off and unplugging.
Emphasis & Caution: Retention must be at least 1000 hours.
Things to Avoid: Clearing or truncating logs early."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,empty-reservoir alarm. If the drug volume in the reservoir measures less than Vers =0.5 ml and an infusion is in progress an empty-reservoir alarm shall be issued stopping the pump,"Definition: In this task, ensure an empty-reservoir alarm stops the pump during infusion.
Emphasis & Caution: Trigger when reservoir volume is less than 0.5 ml while infusing.
Things to Avoid: Allowing infusion to continue below threshold."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,basal infusion flow tolerance. The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate,"Definition: In this task, check basal infusion accuracy against the prescribed rate.
Emphasis & Caution: Flow tolerance must be within ¡À0.5 ml/hr of the prescribed basal rate.
Things to Avoid: Exceeding tolerance limits."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,occlusion alarm. When an occlusion alarm occurs the pump shall be stopped immediately without completing the current pump stroke,"Definition: In this task, validate pump behavior during an occlusion alarm.
Emphasis & Caution: Pump must stop immediately without completing the current stroke.
Things to Avoid: Finishing or delaying the pump stroke."
Safety Subsystem: Fault Logger The fault logger records all errors that are detected. As such it is pure hardware that does not depend on thread execution. It also maintains a hardware real-time clock used for timestamps,"""issue alarms and warnings. The PCA pump shall issue alarms and warnings that require clinician attention","Definition: In this task, confirm the PCA pump issues alarms and warnings requiring clinician attention.
Emphasis & Caution: Alarms must be noticeable and actionable.
Things to Avoid: Suppressing required alarms or warnings."
Operational Subsystem: Event Logger Thread The event logger thread records all actions or events for later review or audit,priority. Alarm's and warning's priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment- Part 1-8: General requirements for safety - Collateral standard: Alarm systems- General requirements tests and guidance for alarm systems in medical electrical equipment and medical electrical systems,"Definition: In this task, assess alarm and warning priority assignment.
Emphasis & Caution: Priorities must comply with IEC 60601-1-8.
Things to Avoid: Using non-standard or ad-hoc priority rules."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,real-time clock. A real-time clock must produce timestamps accurate to 10 ms,"Definition: In this task, verify real-time clock timestamp accuracy.
Emphasis & Caution: Timestamps must be accurate within 10 ms.
Things to Avoid: Using clocks with lower precision."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,square bolus under-infusion warning. If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes or immediately if the flow stops the pump shall issue a square bolus under-infusion warning. (EC3.2.8),"Definition: In this task, detect square bolus under-infusion conditions and issue a warning.
Emphasis & Caution: Trigger if under-delivery exceeds tolerance for over 5 minutes or immediately if flow stops.
Things to Avoid: Delaying or missing the warning."
Safety Subsystem: Fault Logger The fault logger records all errors that are detected. As such it is pure hardware that does not depend on thread execution. It also maintains a hardware real-time clock used for timestamps,occlusion alarm. When an occlusion alarm occurs the pump shall be stopped immediately without completing the current pump stroke,"Definition: In this task, validate immediate pump stop on occlusion alarm.
Emphasis & Caution: The current pump stroke must not be completed.
Things to Avoid: Allowing partial or full stroke completion."
Operation Subsystem: Operation Thread The operation thread performs primary pump operation control,remaining battery accuracy. The estimate of remaining battery energy must be accurate to within Xbtty = 25%,"Definition: In this task, verify the remaining battery energy estimate accuracy.
Emphasis & Caution: Accuracy must be within ¡À25%.
Things to Avoid: Accepting estimates outside the tolerance."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,event log. The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment,"Definition: In this task, confirm the PCA pump records all actions and sensed events in an electronic event log.
Emphasis & Caution: The log must capture every pump action and environmental event.
Things to Avoid: Missing or selective logging."
Operation Subsystem: Operation Thread The operation thread performs primary pump operation control,battery failure alarm. The PCA pump shall detect battery failure and issue a battery failure alarm,"Definition: In this task, check that battery failure is detected and an alarm is issued.
Emphasis & Caution: Alarm must trigger upon battery failure.
Things to Avoid: Delayed or absent alarms."
Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed  issues alarm and warning signals to be sounded and displayed by the control panel  and creates fault entries to be stored in the fault log,tamper-resistant door. Because the drugs used for analgesia are often narcotic requiring Drug Enforcement Agency (DEA) tracking if used in the United States the drug reservoir and means to change prescriptions during infusion must be inhibited with a locked tamper-resistant door,"Definition: In this task, verify the drug reservoir and prescription controls are secured by a locked tamper-resistant door.
Emphasis & Caution: Access must be inhibited during infusion.
Things to Avoid: Allowing unauthorized access."
Safety Subsystem: Fault Logger The fault logger records all errors that are detected. As such it is pure hardware that does not depend on thread execution. It also maintains a hardware real-time clock used for timestamps,power and battery failure. Because with either working battery or power supply can operate the pump if the battery failure alarm and either the voltage out-o-range or the power supply failure alarms the the pump rate will be off otherwise the pump rate will continue at its previous value,"Definition: In this task, confirm pump rate behavior during battery or power supply failure conditions.
Emphasis & Caution: Pump rate must remain unchanged unless battery failure and power/voltage alarms occur.
Things to Avoid: Unintended rate changes."
Fluid Subsystem: Pump The pump moves fluid at specified rate  primes itself  announces if priming fails  indicates when it's too hot  and halts pumping when commanded,bolus under-infusion warning. If patient-requested bolus is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minute or immediately if the flow stops the pump shall issue a bolus under-infusion warning. (EC3.2.8),"Definition: In this task, detect bolus under-infusion and issue a warning.
Emphasis & Caution: Trigger if under-delivery exceeds tolerance for over 1 minute or immediately if flow stops.
Things to Avoid: Late or missing warnings."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,square bolus over-infusion alarm. If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes or immediately if the pump goes into free flow the pump shall issue a square bolus over-infusion alarm. (EC3.2.7),"Definition: In this task, detect square bolus over-infusion and issue an alarm.
Emphasis & Caution: Trigger if over-delivery exceeds tolerance for over 5 minutes or immediately on free flow.
Things to Avoid: Failing to alarm during over-infusion."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,continuous reverse delivery. During normal use and/or single fault condition of the equipment continuous reverse delivery shall not be possible (from IEC 601-2-24),"Definition: In this task, ensure continuous reverse delivery cannot occur.
Emphasis & Caution: Applies during normal use and single-fault conditions.
Things to Avoid: Allowing sustained reverse delivery."
Fluid Subsystem: Pump The pump moves fluid at specified rate  primes itself  announces if priming fails  indicates when it's too hot  and halts pumping when commanded,remaining battery minutes. The user interface must show that the PCA pump is working on battery backup and an estimate of the number of minutes of battery-powered infusion remain,"Definition: In this task, verify the user interface shows battery operation status and remaining battery minutes.
Emphasis & Caution: Display must clearly indicate battery backup and remaining time.
Things to Avoid: Omitting status or time estimate."
Functional Safety Architecture The functional safety architecture separates operation from error/fault detection  with a few exceptions. This allows safety requirements to be more easily achieved and verified. Components comprising the functional safety architecture are: Upstream Monitor Downstream Monitor Pump Fault Manager Alarm Thread  Error Detector Fault Logger  Failure LED  Power Control,reverse flow. The mechanical pump shall not allow reverse flow from the patient into the pump,"Definition: In this task, confirm the pump prevents reverse flow from the patient into the pump.
Emphasis & Caution: Reverse flow must be mechanically blocked.
Things to Avoid: Permitting backflow."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,reverse flow. The mechanical pump shall not allow reverse flow from the patient into the pump,"Definition: In this task, verify the pump prevents reverse flow from the patient into the pump.
Emphasis & Caution: Reverse flow must be mechanically blocked.
Things to Avoid: Allowing any backflow."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,prescription confirmation. An authorized clinician must personally confirm the prescription is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription lled by an authorized pharmacist at the hospital pharmacy is meant for the patient (to be),"Definition: In this task, confirm the prescription is authenticated and patient-matched by an authorized clinician.
Emphasis & Caution: Prescription must originate from an authorized pharmacist and match the intended patient.
Things to Avoid: Skipping clinician confirmation."
Power Subsystem:Power Control Switches between battery-backup and mains supply  and detects anomalies like voltage out-of-range,"""issue alarms and warnings. The PCA pump shall issue alarms and warnings that require clinician attention","Definition: In this task, verify the PCA pump issues alarms and warnings requiring clinician attention.
Emphasis & Caution: -
Things to Avoid: Suppressing required alarms or warnings."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,priority. Alarm's and warning's priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment- Part 1-8: General requirements for safety - Collateral standard: Alarm systems- General requirements tests and guidance for alarm systems in medical electrical equipment and medical electrical systems,"Definition: In this task, check that alarm and warning priorities follow IEC 60601-1-8.
Emphasis & Caution: Compliance with the standard is mandatory.
Things to Avoid: Using non-compliant priority schemes."
Safety Subsystem: Fault Logger The fault logger records all errors that are detected. As such it is pure hardware that does not depend on thread execution. It also maintains a hardware real-time clock used for timestamps,battery backup. The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup either continuously or spread over an hour. (Five minutes to recharge per minute using battery.),"Definition: In this task, verify battery backup infusion during mains power interruption.
Emphasis & Caution: Total infusion time must reach 10 minutes; recharge is 5 minutes per 1 minute used.
Things to Avoid: Ignoring recharge or duration limits."
Functional Safety Architecture The functional safety architecture separates operation from error/fault detection  with a few exceptions. This allows safety requirements to be more easily achieved and verified. Components comprising the functional safety architecture are: Upstream Monitor Downstream Monitor Pump Fault Manager Alarm Thread  Error Detector Fault Logger  Failure LED  Power Control,pump overheated alarm. If the pump gets overheated to more than Tpoh = 55 C the pump shall issue a pump overloaded alarm,"Definition: In this task, ensure an overheat alarm is issued when pump temperature exceeds 55 ¡ãC.
Emphasis & Caution: Trigger threshold is above 55 ¡ãC.
Things to Avoid: Delayed or missing alarms."
Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed  issues alarm and warning signals to be sounded and displayed by the control panel  and creates fault entries to be stored in the fault log,reservoir tolerance. The measured drug volume shall be within Vrt = 1 ml of the actual drug volume,"Definition: In this task, verify measured reservoir volume accuracy.
Emphasis & Caution: Measurement must be within ¡À1 ml of actual volume.
Things to Avoid: Accepting readings outside tolerance."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,max dose warning. Clinician commanded bolus shall be halted when continuinh to infuse prescribed VTBI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time. Pump rate shall be reduced to KVO and a max dose warning be issued,"Definition: In this task, confirm max dose protection halts bolus and issues a warning.
Emphasis & Caution: Exceeding hard limits must reduce rate to KVO and trigger a warning.
Things to Avoid: Continuing infusion beyond hard limits."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,battery failure alarm. The PCA pump shall detect battery failure and issue a battery failure alarm,"Definition: In this task, check detection of battery failure and alarm issuance.
Emphasis & Caution: Alarm must trigger upon failure.
Things to Avoid: Missing or delayed alarms."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,visual alarm signal. If a visual indicator is necessary for the clinicaian to identify the equipment or part of the equipment that requires clinician response or awareness at least one visual alarm signal shall be provided that 1. indicated the priority of the highest priority alarm condition,"Definition: In this task, verify a visual alarm signal indicates the highest priority alarm condition.
Emphasis & Caution: Visual indicator must show alarm priority clearly.
Things to Avoid: Providing unclear or missing visual signals."
